TRL;54126;262429;COMPONETES SOLTOS;MONTAGEM;LUCAS BARBOSA;;;
SSA;21448;277825;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
SSA;23241;277825;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
SSA;29216;277825;N APRESENTA VIDEO;TROCA DE PLACA MAE;LUCAS BARBOSA;;;
URG;21269;274142;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS , LIMPEZA;LUCAS BARBOSA;;;
CAW;21886;275854;WIN CORROMPIDO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
SJK;16531;279500;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS , LIMPEZA;LUCAS BARBOSA;;;
CXO;16695;276462;N APRESENTA VIDEO;TROCA DE DESKTOP , ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
FRC;23272;276705;LENTIDAO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
DPW;17713;279489;ATUALIZACAO;ANTIGO EQUIPAMENTO DE ESTEIRA;LUCAS BARBOSA;;;
MTZ;54130;274607;ADICAO;DESKTOP PADRAO C, OFFICE;LUCAS BARBOSA;;;
COL;20051;277151;ADICAO;DESKTOP PADRAO ;LUCAS BARBOSA;;;
PTO;17016;259047;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
FOR;22973;268989;WIN XP;ATUALIZACAO D AVERSAO , BACKUP DE ARQUIVOS , LIMPEZA;LUCAS BARBOSA;;;
ARU;23276;279709;POST TRAVADO;TROCA DE PLACA MAE , ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS , LIMPEZA;LUCAS BARBOSA;;;
CSU;16953;277694;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
CWB;16680;274442;S, DEFEITO;REVISAO GERAL;LUCAS BARBOSA;;;
PMW;21518;278532;N LIGA;TROCA FUSIVIEL DA FONTE;LUCAS BARBOSA;;;
CGB;29210;263277;N APRESENTA VIDEO;TROCA DE PROCESSADOR;LUCAS BARBOSA;;;
CCT;24882;282911;FORA DO PADRAO;TROCA DE DESKTOP , HD INCOMPATIVEL;LUCAS BARBOSA;;;
CCT;24398;282918;WIN CORROMPIDO;ATUALIZACAO D AVERSAO;LUCAS BARBOSA;;;
CCT;21679;282918;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
RIA;16354;282710;ATUALIZACAO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS , LIMPEZA , UPGRADE DE MEMORIA;LUCAS BARBOSA;;;
LDB;19640;284876;N INICIA O WINDOWS;TROCA DE HD , ATUALIZACAO DA VERSAO , TROCA DE COOLER;LUCAS BARBOSA;;;
LDB;19642;284876;WIN XP;ATUALIZACAO D AVERSAO , BACKUP DE ARQUIVOS , UGRADE DEMEMORIA;MARCELO REIS;;;
LDB;10546;284876;FORA DO PADRAO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;MARCELO REIS;;;
CAW;9084;282301;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
CWB;2953;283553;FORA DO PADRAO;TROCA DE DESKTOP , ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;MARCELO REIS;;;
CWB;1873;283553;N LIGA;TROCA DE FONTE , ATUALIZACAO DA VERSAO , BVACKUP DE ARQUIVOS;CLEBER ROSSINI;;;
RAO;16379;281721;N APRESENTA VIDEO;LIMPEZA INTERNA;LUCAS BARBOSA;;;
CGB;29226;276726;COMPONENTES SOLTOS;MONTAGEM , TROCA DE PROCESSADOR;CLEBER ROSSINI;;;
FOR;13795;281164;ATUALIZACAO;ATUALIZACAO SO,TROCA DE FONTE ATX;LUCAS BARBOSA;;;
BSB;18389;282101;WIN XP;ATUAIZACAO D AVERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
BSB;16998;282101;WIN XP;ATUALIZACAO D AVERSAO , BACKUP DE ARQUIVOS , UPGRADE DE MEMORIA;CLEBER ROSSINI;;;
FOR;17859;282127;S, DEFEITO;NADA A FAZER;CLEBER ROSSINI;;;
FOR;54577;280508;S, DEFEITO;NADA A FAZER;CLEBER ROSSINI;;;
FOR;22359;272166;WIN CORROMPIDO;ATUALIZACAO DE VERSAO ;CLEBER ROSSINI;;;
FOR;16868;281164;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
FOR;54097;281164;N CONECTA NA REDE;TROCA DE PLACA DE REDE;CLEBER ROSSINI;;;
FOR;24616;281164;N INICIA O WINDOWS;TROCA DE HD;LUCAS BARBOSA;;;
FOR;5216;281164;GABINETE DANIFICADO;TROCA DE DESKTOP;LUCAS BARBOSA;;;
JOI;25306;284286;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
JOI;3666;284286;COMPONENTES SOLTOS;MONTAGEM;LUCAS BARBOSA;;;
MOC;1317;284811;FORA DO PADRAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
FRC;22253;281526;N INICIA O WINDOWS;REPARO NO GABINETE , ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
CWB;17720;285786;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
SOD;19225;286140;COOLER DA FONTE TRAVADO;TROCA DE FONTE, UPGRADE DE MEMORIA , ATUALIZACAO DA VERSAO , BACKUP REALIZADO CONFORMEO HD-286140;LUCAS BARBOSA;;;
SOD;19221;286615;N INICIA O WINDOWS;TROCA DE FONTE , TROCA DE COOLER , TROCA DE HD , ATUALIZACAO DA VERSAO;LUCAS BARBOSA;;;
SOD;19232;286636;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS, UPGRADE DE MEMORIA;LUCAS BARBOSA;;;
SOD;20053;286636;WIN XP;ATUALIZACAO D AVERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
CPQ;7002;287105;N APRESENTA VIDEO;TROCA D EFONTE;LUCAS BARBOSA;;;
CPQ;54312;286384;FORMATACAO;ATUALIZACAO D AVERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
CXJ;19295;287079;N LIGA;TROCA DE FONTE;ANDRE LOIOLA;;;
CXJ;27678;289140;ADICAO;DESKTOP PADRAO + 3 MONITORES;LUCAS BARBOSA;;;
ITJ;24366;268992;EMPRESTIMO;DESKTOP PADRAO;LUCAS BARBOSA;;;
ITJ;29211;284721;ADICAO;DESKTOP PADRAO;LUCAS BARBOSA;;;
JOI;16520;282735;ADICAO;DESKTOP C, HDMI E WI-FI;LUCAS BARBOSA;;;
SJK;16531;279500;N INICIA O WINDOWS;CABO SATA SOLTO;LUCAS BARBOSA;;;
LDB;19638;287370;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
QJA;27677;280795;ADICAO;DOCA ELIAN ;LUCAS BARBOSA;;;
JPA;25339;286991;ADICAO;DOCA CAMBUCCI;LUCAS BARBOSA;;;
VDC;24024;286984;ADICAO;DOCA CAMBUCCI;LUCAS BARBOSA;;;
SJP;24420;289591;ADICAO;DOCA RAIZES GRAFICA;LUCAS BARBOSA;;;
FRC;22262;287483;N LIGA;ATUALIZACAO DA VERSAO , LIMPEZA , BACKUP DE ARQUIVOS;ANDRE LOIOLA;;;
DPW;30557;288534;S, DEFEITO;TROCA DE PLACA DE REDE;ANDRE LOIOLA;;;
GPB;54363;289182;VIDEO QUEIMADO;FORMATACAO , BACKUP , TROCA DE GABINETE;ANDRE LOIOLA;;;
VAG;85009;269988;S, DEFEITO;EQUIPAMENTO ENVIADO ERRADO , UPGRADE DE MEMORIA ;ANDRE LOIOLA;;;
AJU;3215;286336;N INICIA O WINDOWS;ATUALIZACAO D AVERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
CAC;23244;289073;N LIGA;TROCA DE FONTE , REPARO NO GABINETE;LUCAS BARBOSA;;;
CAC;27374;289073;REINICIANDO;TROCA DE PLACA MAE;LUCAS BARBOSA;;;
RAO;16975;290228;N APRESENTA VIDEO;TROCA DE MEMORIA RAM;LUCAS BARBOSA;;;
DIQ;21582;289028;DESLIGANDO;TROCA DE FONTE;LUCAS BARBOSA;;;
VAG;85215;269988;S, DEFEITO;EXPANSAO DE HD;LUCAS BARBOSA;;;
BHZ;25388;291202;CONECTOR FONTE DANIFICADO;TROCA DE FONTE;LUCAS BARBOSA;;;
NFG;20553;292786;WIN XP;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
TRL;54156;262469;N APRESENTA VIDEO;TROCA DE FONTE TROCA DE PLACA MAE;LUCAS BARBOSA;;;
VAG;20951;292768;N INICIA O WINDOWS;ATUALIZACAO D AVERSAO;LUCAS BARBOSA;;;
VAG;80826;292768;GABINETE DANIFICADO;TROCA DE GABINETE , S, DEFEITO;LUCAS BARBOSA;;;
NAT;19607;291185;HD SOLTO;S, DEFEITO;LUCAS BARBOSA;;;
NAT;21292;291185;HD DANIFICADO;TROCA DE GABINETE;LUCAS BARBOSA;;;
NAT;16955;291185;N APRESENTA VIDEO;TROCA DE FONTE;LUCAS BARBOSA;;;
LDB;80712;287370;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
DIQ;28847;293203;S, DEFEITO ;NADA A FAZER;LUCAS BARBOSA;;;
ITJ;30556;293362;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
AQA;54317;295116;N APRESENTA VIDEO;TROCA DE MEMORIA RAM;LUCAS BARBOSA;;;
COL;22958;292039;N LIGA;TROCA DE FONTE, PLCA MAE , HD;LUCAS BARBOSA;;;
DPW;22259;293078;N RECONHECE REDE ;INSTALACAO DE PLACA DRIVER DE REDE ;LUCAS BARBOSA;;;
THE;25891;292711;N LIGA;CONECTOR 24 PINOS SOLTO;LUCAS BARBOSA;;;
THE;17255;291900;FORMATACAO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
POA;21309;294816;N APRESENTA VIDEO;TROCA  DE FONTE , TROCA DE COOLER;LUCAS BARBOSA;;;
NFG;17256;294751;S, DEFEITO;FONTE CHAVEADA 220V;LUCAS BARBOSA;;;
NFG;2625;294751;S, ESPELHO;COOLER SOLTO;LUCAS BARBOSA;;;
NFG;17277;294751;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
NFG;20559;294751;SEM PLACA MAE;???????????;LUCAS BARBOSA;;;
CGB;85211;290955;WIN CORROMPIDO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
CGB;29213;290955;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
CGB;19365;289517;N INICIA O WINDOWS;CABO SATA SEM ENERGIA;LUCAS BARBOSA;;;
DPW;17713;294511;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
MEA;6765;296861;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
JOI;25780;287242;WIN CORROMPIDO;ATUALIZACAO D AVERSAO;LUCAS BARBOSA;;;
JOI;86762;287242;FORMATACAO;FORMATACAO ESTEIRA;LUCAS BARBOSA;;;
JOI;15849;287242;WIN XP;ATUALIZACAO DA VERSAO , BACKUP´DE ARQUIVOS;LUCAS BARBOSA;;;
BHZ;54367;296690;TELA AZUL;TROCA DO HD;CRISTIANO ISAIAS;;;
FLN;86353;294810;S, DEFEITO;NADA A FAZER;LUCAS BARBOSA;;;
FSA;17710;295626;N INICIA O WINDOWS;ATUALIZACAO DA VESAO , BACKUP DE ARQUIVOS;CRISTIANO ISAIAS;;;
BNU;29601;291750;N LIGA;TROCA DE FONTE , LIMPEZA INTERNA , INSERCAO DE PASTA TERMICA;LUCAS BARBOSA;;;
URG;16398;297831;PLACA MAE ESTAVA QUEIMADA;TROCA PLACA MAE;CRISTIANO ISAIAS;;;
URG;21258;297831;PLACA MAE ESTAVA QUEIMADA;TROCA DE PLACA MAE;CRISTIANO ISAIAS;;;
SSZ;19088;298367;N ESTAVA LIGANDO ;TROCA DA FONTE DE ENERGIA;CRISTIANO ISAIAS;;;
GYN;1324;296056;N ESTAVA LIGANDO ;FOI FEITO TROCA DE FONTE E PLACA MAE;CRISTIANO ISAIAS;;;
BHZ;25301;298869;N INCIA O WINDOWS;ATUALIZACAO DA VERSAO , BACKUP;CRISTIANO ISAIAS;;;
SJP;19951;297647;N INICIA O WINDOWS;DESCONECTEI E CONECTEI O HD;CRISTIANO ISAIAS;;;
CWB;19625;293919;N ESTAVA LIGANDO ;HD DANIFICADO;CRISTIANO ISAIAS;;;
CWB;17758;293919;N ESTAVA LIGANDO ;FONTE QUEIMADA;CRISTIANO ISAIAS;;;
PMW;17267;298952;N INICIA O WINDOWS;NADA A FAZER;CRISTIANO ISAIAS;;;
PMW;19632;298952;N INICIA O WINDOWS;TROCA DE FONTE E PLACA MAE;LUCAS BARBOSA;;;
SOD;54304;304701;BOTAO POWER TRAVADO;REPARO NO BOTAO;LUCAS BARBOSA;;;
CCT;22275;303765;N RECONHECE HD ;TROCA CABO SATA;LUCAS BARBOSA;;;
PNZ;29854;295666;S, DEFEITO;ATUALIZACAO DE APLICATIVOS;LUCAS BARBOSA;;;
RAO;21490;301855;DESLIGANDO;REPARO BOTAO DO GABINETE;LUCAS BARBOSA;;;
STO;25791;300537;BAD BLOCK;ATUALIZACAO DA VERSAO , BACKUP´DE ARQUIVOS;LUCAS BARBOSA;;;
THE;19621;301630;N INICIA O WINDOWS;TROCA DE HD;LUCAS BARBOSA;;;
REC;2137;301765;N LIGA;TROCA DE FONTE , TROCA DE COOLER ;LUCAS BARBOSA;;;
BNU;19604;301757;LENTIDAO;UPGRADE DE MEMORIA , PROCESSADOR;LUCAS BARBOSA;;;
QHV;83729;304456;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
SOD;16995;306376;N INICIA O WINDOWS;ATUALIZACAO D AVERSAO;LUCAS BARBOSA;;;
MEA;82460;305722;N LIGA;PROCESSADOR QUEIMADO;LUCAS BARBOSA;;;
PMW;17267;307145;N LIGA;REPARO NA FUSIVEL FONTE;MARCELO REIS;;;
MCZ;21281;306303;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
MCZ;82739;306303;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
MCZ;54373;306303;N INICIA O WINDOWS;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
NZA;24623;302514;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
NZA;14982;302514;N LIGA;TROCA DE FONTE;SEM REGISTRO;;;
FRC;27679;306081;DESLIGANDO;REPARO COOLER DA FONTE;LUCAS BARBOSA;;;
FRC;22253;306081;DESLIGANDO;ADICAO DE MEMORIA E PASTA TERMICA;MARCELO REIS;;;
CWB;18650;306800;WIN CORROMPIDO;ATUALIZACAO DA VERSAO , BACKUP DE ARQUIVOS;SEM REGISTRO;;;
CWB;29984;306800;S, DEFEITO;30,11,2016;SEM REGISTRO;;;
CWB;17758;306800;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
RDS;21853;306698;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
CCT;22287;302671;DANIFICADA;TROCA DE HD;MARCELO REIS;;;
SSZ;19234;298367;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
SSZ;2592;298367;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
BTB;23231;307562;N LIGA;TROCA DE FONTE LIMPEZA;ANDRE LOIOLA;;;
SOD;16895;307772;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
CXO;1276;307444;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
SDR;54309;305762;S, DEFEITO;UPGRADE D EPROCESSADOR;LUCAS BARBOSA;;;
STO;86763;309477;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
QHV;21525;308113;HD CORROMPIDO;TROCA DO HD E PROCESSADOR;SEM REGISTRO;;;
BTB;19251;306263;WINDOWS N\ INICIA;INSTALACAO DO WINDOWS;CRISTIANO ISAIAS;;;
RAO;22963;310303;WINDOWS N\ INICIA;HD DANIFICADO;CRISTIANO ISAIAS;;;
DIQ;21478;309658;WINDOWS N\ INICIA;O COOLER ESTAVA SOLTO E FOI FEITO A REINSTALACAO DO WINDOWS;CRISTIANO ISAIAS;;;
AJU;15819;308306;WINDOWS N\ INICIA;INSTALACAO DO WINDOWS;CRISTIANO ISAIAS;;;
POA;21309;308257;CPU PERCENTUAL 100%;FOI COLOCADO UM PROCESSADOR DE DUAL CORE;CRISTIANO ISAIAS;;;
SOD;19192;309451;ATUALIZAR A VERSAO DO WINDOWS;ATUALIZACAO PARA WINDOWS 7 CONCLUIDA;CRISTIANO ISAIAS;;;
SSA;22989;306296;WINDOWS NAO INICIA;FOI FEITO A TROCA DO CABO SATA;CRISTIANO ISAIAS;;;
SSA;21502;306296;ATUALIZAR SISTEMA OPERACIONAL;ATUALIZACAO DO WINDOWS;SEM REGISTRO;;;
SSA;21499;306296;NAO CONECTA NA REDE;NADA A FAZER;CRISTIANO ISAIAS;;;
VAG;25381;309157;WINDOWS N INICIA;INSTALACAO DO WINDOWS E FOI FEITO BACKUP;CRISTIANO ISAIAS;;;
UDI;16545;308917;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
ARU;22295;309288;CPU PERCENTUAL 100%;FOI FEITO TROCA DO PROCESSADOR CELERON P, DUAL CORE;CRISTIANO ISAIAS;;;
BNU;18616;304706;100% CPU;FOI REALIZADO A TROCA DO PROCESSADOR CELERON PARA UM DUAL CORE ;CRISTIANO ISAIAS;;;
VIX;20543;308576;WINDOWS N INICIA , E VEIO AMASSADA;FOI DESAMASSADA E FEITA A TROCA DE MEMORIA;CRISTIANO ISAIAS;;;
VIX;16550;308576;WINDOWS N, INICIA;A AO LIGAR A MAQUINA A IMAGEM NAO CARREGAVA TRAVAVA NA BANDEIRA DO WINDOWS;CRISTIANO ISAIAS;;;
VIX;17388;308576;WINDOWS N, INICIA;INSTALACAO DO WINDOWS;CRISTIANO ISAIAS;;;
VIX;15255;308576;WINDOWS N, INICIA;AO LIGAR A MAQUINA FUNCIONOU FOI FEITO LIMPEZA NO SLOT DE MEMORIA;CRISTIANO ISAIAS;;;
BPC;86803;298502;TELA PRETA;INSTALACAO DO WINDOWS;CRISTIANO ISAIAS;;;
BPC;88658;298503;TELA AZUL;RECUPERACAO DO WINDOWS , MY STRESS;CRISTIANO ISAIAS;;;
ITJ;23858;303828;TELA AZUL;INSTALACAO DO WINDOWS;CRISTIANO ISAIAS;;;
MAO;15259;307018;ATUALIZAR A VERSAO DO WINDOWS;INSTALACAO PARA WINDOWS 7 CONCLUIDA;CRISTIANO ISAIAS;;;
MAO;15257;307018;NAO LIGA, LENTIDAO;FOI REALIZADO A TROCA DE FONTE, LIMPEZA DA MAQ , OTIMIZACAO DO PROCESSADOR PARA MELHOR DESEMPENHO;MARCELO REIS;;;
MAO;15256;307018;ATUALIZAR A VERSAO DO WINDOWS;ATUALIZACAO PARA WINDOWS 7 CONCLUIDA;CRISTIANO ISAIAS;;;
PMW;5852;308683;A IMAGEM NAO CARREGAVA;ATUALIZACAO DO WINDOWS, TROCA DOS PENTES DE MEMORIA;CRISTIANO ISAIAS;;;
PMW;19632;310877;PAROU DE FUNCIONAR;ATUALIZACAO DA IMAGEM;CRISTIANO ISAIAS;;;
XAP;24382;312044;LENTIDAO;FOI FEITO O AUMENTO DA MEMORIA RAM PARA 4GIGAS;CRISTIANO ISAIAS;;;
BHZ;26818;311089;WINDOWS NAO INICIAVA;REINSTALACAO DO WINDOWS;CRISTIANO ISAIAS;;;
STO;25791;312216;VERIFICAR;ATUALIZACAO DO WINDOWS, TROCA DOS PENTES DE MEMORIA;CRISTIANO ISAIAS;;;
PPR;16366;304104;ATUALIZAR O WINDOWS;ATUALIZAR PARA WINDOWS 7 E TROCA DE FONTE;CRISTIANO ISAIAS;;;
MEA;16963;312785;WINDOWS N, LIGA;TROCA DE FONTE;CRISTIANO ISAIAS;;;
AJU;17336;311438;HD CORROMPIDO;HD COM TRILHAS DANIFICADAS NAO SENDO POSSIVEL FAZER BACKUP DOS ARQUIVOS;MARCOS MITSI;;;
CXO;17253;308539;ATUALIZAR A VERSAO DO WINDOWS;ATUALIZACAO PARA WINDOWS 7 CONCLUIDA;CRISTIANO ISAIAS;;;
CXO;21500;308539;ATUALIZAR A VERSAO DO WINDOWS;ATUALIZACAO PARA WINDOWS 7 CONCLUIDA;CRISTIANO ISAIAS;;;
PFB;17727;310321;MAQUINA N, LIGA;TROCA DE FONTE;CRISTIANO ISAIAS;;;
MCZ;18624;311986;WINDOWS N, INICIA;CABO SATA MAL CONECTADO;CRISTIANO ISAIAS;;;
DPW;8778;315001;FONTE QUEIMADA;FONTE FOI TROCADA;CRISTIANO ISAIAS;;;
RDS;29225;313335;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
AJU;16364;312774;WINDOWS CORROMPIDO, NAO SOBE IMAGEM;TROCA DA MAQUINA;MARCELO REIS;;;
RIO;83744;317651;TROCA DE IMAGEM;ATUALIZACAO DO WIDOWS;CRISTIANO ISAIAS;;;
QHV;19248;315652;MAQUINA N, LIGA;ATUALIZACAO DO WINDOWS;CRISTIANO ISAIAS;;;
CCM;26973;317720;MAQUINA N, LIGA;ATUALIZACAO DO WINDOWS;CRISTIANO ISAIAS;;;
MEA;15702;315339;MAQUINA N, LIGA;TROCA DO CABO SATA;CRISTIANO ISAIAS;;;
BNU;25333;319064;MAQUINA N, LIGA;FONTE COM A VENTUINHA DANIFICADA;CRISTIANO ISAIAS;;;
ITJ;30574;317777;HD CORROMPIDO;HD COM TRILHAS DANIFICADAS;MARCOS MITSI;;;
CCT;85418;320758;MAQUINA N, LIGA;HD QUEIMADO;CRISTIANO ISAIAS;;;
SBL;16993;312338;HD CORROMPIDO;HD COM TRILHAS DANIFICADAS ;MARCOS MITSI;;;
SOD;80835;322114;SEM DEFEITO;NADA A FAZER;MARCOS MITSI;;;
SOD;20053;322114;HD CORROMPIDO;HD COM TRILHAS DANIFICADAS NAO SENDO POSSIVEL FAZER BACKUP DOS ARQUIVOS;MARCOS MITSI;;;
NFG;25884;318080;HD EM CURTO;HD EM CURTO;MARCOS MITSI;;;
CCM;26441;317474;FORMATACAO;ATUALIZACAO D AVERSAO , BACKUP DE ARQUIVOS;LUCAS BARBOSA;;;
NZA;14981;323671;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
PTO;310;318872;LENTIDAO;FOI INSERIDA MAIS MEMORIA FICANDO COM 4 GIGAS;CRISTIANO ISAIAS;;;
QJA;27677;316704;MAU CONTATO NO BOTAO POWER;REALIZADO REPARO BOTAO POWER;MARCOS MITSI;;;
MAO;6302;312101;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
MAO;17717;312101;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
MAO;14537;312101;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
SSA;15862;306313;FONTE QUEIMADA;TROCA DE FONTE;CRISTIANO ISAIAS;;;
CPQ;20773;323151;TELA PRETA;FORMATACAO DA MAQUINA;CRISTIANO ISAIAS;;;
CPQ;10878;323151;TELA PRETA;FORMATACAO DA MAQUINA;CRISTIANO ISAIAS;;;
CPQ;11308;318562;MOUSE E TECLADO N\ FUNCIONANDO;FORMATAR A MAQUINA;CRISTIANO ISAIAS;;;
LDB;21673;323396;TELA EMBARALHADA;TROCA DA PLACA MAE;CRISTIANO ISAIAS;;;
RAO;15714;325390;WINDOWS XP;ATUALIZACAO DA VERSAO DO WINDOWS;CRISTIANO ISAIAS;;;
MCZ;21281;306303;WINDOWS XP;ATUALIZACAO DA VERSAO DO WINDOWS;CRISTIANO ISAIAS;;;
MCZ;82379;306303;WINDOWS N, LIGA;TROCA DO GABINETE;CRISTIANO ISAIAS;;;
NZA;14982;323686;MAQUINA N, LOGAVA;TROCA DO GABINETE;CRISTIANO ISAIAS;;;
JDF;85448;324268;ERRO DE DLL;ATUALIZACAO DA VERSAO DO WINDOWS;CRISTIANO ISAIAS;;;
BTB;54039;326014;FONTE QUEIMADA;TROCA DE FONTE;CRISTIANO ISAIAS;;;
RAO;30011;326353;MAQUINA N\ LIGA;TROCA DE FONTE;CRISTIANO ISAIAS;;;
BHZ;24865;324663;FORMATACAO;FORMATAR A MAQUINA;CRISTIANO ISAIAS;;;
POJ;17016;326177;NAO POSSUIA PORTA SERIAL;PORTA SERIAL INSTALADA;CRISTIANO ISAIAS;;;
CPQ;22062;326619;FONTE QUEIMADA;TROCA DE FONTE;CRISTIANO ISAIAS;;;
QHV;16613;325070;100%;TROCA DE PROCESSADOR PARA DUAL CORE E AUMENTO DE MEMORIA;CRISTIANO ISAIAS;;;
FSA;15706;325107;WINDOWS DESATIVADO;ATIVACAO DO WINDOWS E REINSTALACAO DO VNC;CRISTIANO ISAIAS;;;
FSA;27362;325107;TELA AZUL;FORMATADA;CRISTIANO ISAIAS;;;
FSA;17710;325107;N, LIGA;NADA A FAZER;CRISTIANO ISAIAS;;;
RDS;21853;326118;FONTE QUEIMADA;TROCA DE FONTE E FORMATACAO;CRISTIANO ISAIAS;;;
IPN;10207;323356;GABIENTE HP;TROCA DE GABINETE;CRISTIANO ISAIAS;;;
BTB;20568;327681;NADA A FAZER;NADA A FAZER;CRISTIANO ISAIAS;;;
FOR;54177;325119;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
FOR;16977;325119;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
FOR;25875;325119;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
FOR;17859;325119;FONTE QUEIMADA;TROCA DE FONTE;SEM REGISTRO;;;
FOR;16654;325119;HD QUEIMADO;TROCA DE HD;CRISTIANO ISAIAS;;;
FOR;16976;325119;HD QUEIMADO;TROCA DE HD;CRISTIANO ISAIAS;;;
NZA;14979;328299;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
TRL;27817;327371;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
JOI;15849;326750;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
PPR;18613;328269;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
POA;19256;327468;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
POJ;17016;326177;PLACA RS232;INSTALCAO PALCA RS232;LUCAS BARBOSA;;;
IPN;54251;329477;N LIGA;TROCA DE FONTE;LUCAS BARBOSA;;;
IPN;19680;329477;N LIGA;NECESSARIO TROCAR FONTE DE ENERGIA;CRISTIANO ISAIAS;;;
IPN;10152;329477;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
QHV;83780;330142;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
UBA;19275;331115;HD DANIFICADO;TROCA DE HD;MARCOS MITSI;;;
MEA;82460;330445;SEM DEFEITO;NADA A FAZER;SEM REGISTRO;;;
BNU;19224;331362;NAO INFORMARDO;SEM REGISTRO;SEM REGISTRO;;;
BNU;18617;331362;ATUALIZACAO;TROCA DE SISTEMA OPERACIONAL E BACKUP DE ARQUIVOS;MARCOS MITSI;;;
FRC;23213;331882;FONTE QUEIMADA E HADA DANIFICADO;TROCA DE FONTE E HD;MARCOS MITSI;;;
CGB;13447;327777;FONTE QUEIMADA;TROCA DE FONTE;MARCOS MITSI;;;
